708,"Ben Lewin","",""
709,"Ben Mendelsohn","1969-04-03",""
710,"Ben Miles","",""
711,"Ben Miller","1966-02-24",""
712,"Ben Platt","1993-09-24",""
713,"Ben Schwartz","",""
714,"Ben Stassen","",""
715,"Ben Stein","1944-11-25",""
716,"Ben Stiller","1965-11-30",""
717,"Ben Vereen","1946-10-10",""
718,"Ben Wheatley","",""
719,"Ben Youcef","1979-02-19",""
720,"Ben Younger","1972-10-07",""
721,"Benedek Fliegauf","1974-08-15",""
722,"Benedict Cumberbatch","1976-07-19",""
723,"Benedict Wong","",""
724,"Benedikt Erlingsson","1969-05-31",""
725,"Benh Zeitlin","",""
726,"Benjamin A. Onyango","",""
727,"Benjamin Dickinson","",""
728,"Benjamin Fletcher","",""
729,"Benjamin J. Cain Jr.","",""
730,"Benjamin Roberds","",""
731,"Benjamin Walker","1982-06-21",""
732,"Bennett Miller","1966-12-30",""
733,"Benni Diez","",""
734,"Benno FÃ¼rmann","1972-01-17",""
735,"Benny Boom","",""
736,"BenoÃ®t Magimel","1974-05-11",""
737,"BenoÃ®t Poelvoorde","1964-09-22",""
738,"Benson Lee","",""
739,"BÃ©rÃ©nice Bejo","1976-07-07",""
740,"BergÃ¼zar Korel","1982-09-02",""
741,"Bern Cohen","",""
742,"Bernadette Peters","1948-02-28",""
743,"Bernard Cribbins","1928-12-29",""
744,"Bernard Fox","1927-05-11","2016-12-14"
745,"Bernard Hill","1944-12-17",""
746,"Bernardo Bertolucci","1941-03-16",""
747,"Bernardo Saracino","",""
748,"Bernie Casey","1939-06-08",""
749,"Bernie Mac","1957-10-05","2008-08-09"
750,"Bernie Sanders","1941-09-08",""
751,"Bertrand Cantat","1964-03-05",""
752,"Bess Armstrong","1953-12-11",""
753,"Bessie Love","1898-09-10","1986-04-26"
754,"Beth Broderick","1959-02-24",""
755,"Beth Grant","1949-09-18",""
756,"Beth Riesgraf","1978-08-24",""
757,"Bethany Blakey","",""
758,"Bethany Joy Lenz","1981-04-02",""
759,"Beto GÃ³mez","1969-05-12",""
760,"Betsy Baker","",""
761,"Betsy Palmer","1926-11-01","2015-05-29"
762,"Betsy Russell","1963-09-06",""
763,"Betty Hutton","1921-02-26","2007-03-11"
764,"Betty Thomas","1947-07-27",""
765,"Beverly D'Angelo","1951-11-15",""
766,"Beverly Randolph","",""
767,"Bhama","",""
768,"Bhavkhandan Singh Rakhra","",""
769,"Bhole Baba","",""
770,"Bhoomika Chawla","1978-08-21",""
771,"Bianca Brigitte VanDamme","1990-10-17",""
772,"Bianca Collins","1988-08-17",""
773,"Bianca Kajlich","1977-03-26",""
774,"Bibo Bergeron","",""
775,"Big Budah","",""
776,"Bigas Luna","1946-03-19","2013-04-06"
777,"Bill Allen","",""
778,"Bill Bailey","1980-11-21",""
779,"Bill Baird","",""
780,"Bill Benenson","",""
781,"Bill Clinton","1946-08-19",""
782,"Bill Cobbs","1934-06-16",""
783,"Bill Condon","1955-10-22",""
784,"Bill Duke","1943-02-26",""
785,"Bill Erwin","1914-12-02","2010-12-29"
786,"Bill Fagerbakke","1957-10-04",""
787,"Bill Farmer","1952-11-14",""
788,"Bill Hickman","1921-01-25","1986-02-24"
789,"Bill Hunter","1940-02-27","2011-05-21"
790,"Bill Irwin","1950-04-11",""
791,"Bill Johnson","",""
792,"Bill Lake","1979-03-24",""
793,"Bill Maher","1956-01-20",""
794,"Bill Martone","",""
795,"Bill Melendez","1916-11-15","2008-09-02"
796,"Bill Muir","",""
797,"Bill Murray","1950-09-21",""
798,"Bill Nunn","1953-10-20","2016-09-24"
799,"Bill Paterson","1945-06-03",""
800,"Bill Paxton","1955-05-17","2017-02-25"
801,"Bill Plympton","1946-04-30",""
802,"Bille August","1948-11-09",""
803,"Bille Woodruff","",""
804,"Billie Burke","1884-08-07","1970-05-14"
805,"Billie Whitelaw","1932-06-06","2014-12-21"
806,"Billy Aaron Brown","1981-07-28",""
807,"Billy Barty","1924-10-25","2000-12-23"
808,"Billy Blair","",""
809,"Billy Bob Thornton","1955-08-04",""
810,"Billy Boyd","1968-08-28",""
811,"Billy Brown","",""
812,"Billy Burke","1966-11-25",""
813,"Billy Campbell","1959-07-07",""
814,"Billy Crudup","1968-07-08",""
815,"Billy Drago","1945-11-30",""
816,"Billy Gardell","1969-08-20",""
817,"Billy Gilbert","1880-03-21","1971-01-20"
818,"Billy Kent","",""
819,"Billy Ray","",""
820,"Billy West","1952-04-16",""
821,"Billy Wilder","1906-06-22","2002-03-27"
822,"Bin Won","1977-11-10",""
823,"Bingbing Fan","1981-09-16",""
824,"Bingbing Li","1973-02-27",""
825,"Bipasha Basu","1979-01-07",""
826,"Birgitte Hjort SÃ¸rensen","1982-01-16",""
827,"Birol Ãœnel","1961-08-18",""
828,"BjÃ¶rk","",""
829,"BjÃ¶rn Hlynur Haraldsson","",""
830,"BjÃ¸rn Sundquist","1948-06-16",""
831,"Black Thomas","1969-08-28",""
832,"Blaine Anderson","",""
833,"Blair Brown","1946-04-23",""
834,"Blair Erickson","",""
835,"Blair Hayes","",""
836,"Blair Underwood","1964-08-25",""
837,"Blake Edwards","1922-07-26","2010-12-15"
838,"Blake Lindsley","1973-12-19",""
839,"Blake Ritson","1978-01-14",""
840,"Blanchard Ryan","1967-01-12",""
841,"Blaz Zavrsnik","1984-07-17",""
842,"Blythe Auffarth","",""
843,"Blythe Danner","1943-02-03",""
844,"Bo Huang","1974-08-26",""
845,"Bo Welch","1951-11-30",""
846,"Bo Zenga","",""
847,"Boaz Yakin","",""
848,"Bob Balaban","1945-08-16",""
849,"Bob Clark","1939-08-05","2007-04-04"
850,"Bob Clendenin","1964-04-14",""
851,"Bob Costas","1952-03-22",""
852,"Bob Dole","1923-07-22",""
853,"Bob Dolman","",""
854,"Bob Dylan","1941-05-24",""
855,"Bob Eubanks","1938-01-08",""
856,"Bob Fosse","1927-06-23","1987-09-23"
857,"Bob Giraldi","1939-01-17",""
858,"Bob Gosse","1963-01-09",""
859,"Bob Gunton","1945-11-15",""
860,"Bob Hoskins","1942-10-26","2014-04-29"
861,"Bob Marley","1945-02-06","1981-05-11"
862,"Bob Neill","",""
863,"Bob Newhart","1929-09-05",""
864,"Bob Odenkirk","1962-10-22",""
865,"Bob Peck","1945-08-23","1999-04-04"
866,"Bob Proctor","",""
867,"Bob Rafelson","1933-02-21",""
868,"Bob Ross","1908-06-26",""
869,"Bob Saget","1956-05-17",""
870,"Bob Spiers","1945-09-27","2008-12-08"
871,"Bobb'e J. Thompson","1996-02-28",""
872,"Bobbie Phillips","1968-01-29",""
873,"Bobby Batson","",""
874,"Bobby Block","1928-12-10","1972-05-13"
875,"Bobby Brown","",""
876,"Bobby Coleman","1997-05-05",""
877,"Bobby Deol","",""
878,"Bobby Farrelly","1958-06-17",""
879,"Bobby Kendall","",""
880,"Bobby Lee","1972-09-17",""
881,"Bobby Moynihan","1977-01-31",""
882,"Bobby Roth","",""
883,"Bobcat Goldthwait","1962-05-26",""
884,"Bojana Novakovic","1981-11-17",""
885,"Bokeem Woodbine","1973-04-13",""
886,"Bolaji Badejo","1953-08-23","1992-12-22"
887,"Bolo Yeung","1946-02-27",""
888,"Boman Irani","1959-12-02",""
889,"Bonnie Henna","",""
890,"Bonnie Hunt","1961-09-22",""
891,"Bonnie Lee Bouman","",""
892,"Bonnie Somerville","1974-02-24",""
893,"Bono","1960-05-10",""
894,"Bonz Malone","",""
895,"Boris Kodjoe","1973-03-08",""
896,"Boris Rodriguez","",""
897,"Boyd Banks","1964-04-16",""
898,"Boyd Holbrook","1981-09-01",""
899,"Boys II Men","1972-09-26",""
900,"Brad Anderson","",""
901,"Brad Bird","1957-09-24",""
902,"Brad Copeland","",""
903,"Brad Furman","",""
904,"Brad Garrett","1960-04-14",""
905,"Brad J. Silverman","",""
906,"Brad James","",""
907,"Brad Lee Wind","1968-04-10",""
908,"Brad Leland","1954-09-15",""
909,"Brad Peyton","",""
910,"Brad Pitt","1963-12-18",""
911,"Brad Renfro","1982-07-25","2008-01-15"
912,"Brad Schmidt","1979-05-31",""
913,"Brad Silberling","1963-09-08",""
914,"Brad William Henke","1966-04-10",""
915,"Bradley Cooper","1975-01-05",""
916,"Bradley Parker","",""
917,"Bradley Pierce","1982-10-23",""
918,"Bradley Rust Gray","",""
919,"Bradley Whitford","1959-10-10",""
920,"Brady Corbet","1988-08-17",""
921,"Braeden Lemasters","1996-01-27",""
922,"Brahim Achabbakhe","1984-05-17",""
923,"Brahmanandam","1956-02-01",""
924,"Brandon Camp","",""
925,"Brandon Cronenberg","",""
926,"Brandon Landers","",""
927,"Brandon Middleton","",""
928,"Brandon Molale","1971-11-24",""
929,"Brandon Smith","1989-05-29",""
930,"Brandon T. Jackson","1984-03-07",""
931,"Brandon Trost","1981-08-29",""
932,"Brandy Norwood","1979-02-11",""
933,"Branko Djuric","1962-05-28",""
934,"Breck Eisner","1970-12-24",""
935,"Bree Turner","1977-03-10",""
936,"Bree Williamson","1979-12-28",""
937,"Brenda Bakke","1963-05-15",""
938,"Brenda Blethyn","1946-02-20",""
939,"Brenda Chapman","1962-11-01",""
940,"Brenda Fricker","1945-02-17",""
941,"Brenda Song","1988-03-27",""
942,"Brenda Strong","1960-03-25",""
943,"Brenda Vaccaro","1939-11-18",""
944,"Brendan Coyle","1963-12-02",""
945,"Brendan Doogie Milewski","",""
946,"Brendan Fehr","1977-10-29",""
947,"Brendan Fraser","1968-12-03",""
948,"Brendan Mackey","",""
949,"Brendan Malloy","",""
950,"Brendan Sexton III","1980-02-21",""
951,"Brendon Eggertsen","",""
952,"Brent Anderson","",""
953,"Brent David Fraser","1967-02-21",""
954,"Brent Neale","1963-04-17",""
955,"Brent Sexton","1967-08-12",""
956,"Brenton Spencer","",""
957,"Brett Cullen","1956-08-26",""
958,"Brett Leonard","1959-05-14",""
959,"Brett Piper","",""
960,"Brett Ratner","1969-03-28",""
961,"Brett Wagner","",""
962,"Brian A Miller","",""
963,"Brian Anthony Wilson","1960-02-22",""
964,"Brian Austin Green","1973-07-15",""
965,"Brian Baugh","",""
966,"Brian Blessed","1936-10-09",""
967,"Brian Bosworth","1965-03-09",""
968,"Brian Caunter","",""
969,"Brian d'Arcy James","1968-06-29",""
970,"Brian Dannelly","",""
971,"Brian De Palma","1940-09-11",""
972,"Brian Dennehy","1938-07-09",""
973,"Brian Dietzen","1977-11-14",""
974,"Brian Dorton","",""
975,"Brian Doyle-Murray","1945-10-31",""
976,"Brian Eno","1948-05-15",""
977,"BrÃ­an F. O'Byrne","1967-05-16",""
978,"Brian Geraghty","1975-05-13",""
979,"Brian Gibson","1944-09-22","2004-01-04"
980,"Brian Helgeland","1961-01-17",""
981,"Brian Henson","1963-11-03",""
982,"Brian Herzlinger","1976-02-19",""
983,"Brian Howe","",""
984,"Brian Johnson","",""
985,"Brian Keith","1921-11-14","1997-06-24"
986,"Brian Klugman","1975-09-14",""
987,"Brian Koppelman","",""
988,"Brian Lee Franklin","",""
989,"Brian Levant","1952-08-06",""
990,"Brian McNamara","1960-11-21",""
991,"Brian O'Halloran","1969-12-20",""
992,"Brian Percival","",""
993,"Brian Robbins","1963-11-22",""
994,"Brian Steele","",""
995,"Brian Stepanek","1971-02-06",""
996,"Brian Thompson","1959-08-28",""
997,"Brian Trenchard-Smith","",""
998,"Brian Van Holt","1969-07-06",""
999,"Brian Whitaker","",""
1000,"Brian Yuzna","",""
1001,"Brianna Brown","1979-10-02",""
1002,"Brianne Brozey","1963-08-25",""
1003,"Bridget Fonda","1964-01-27",""
1004,"Bridgette Wilson-Sampras","1973-09-25",""
1005,"Bridgit Mendler","1992-12-18",""
1006,"Brighton Sharbino","",""
1007,"Brigitte Bardot","1934-09-28",""
1008,"Brigitte Helm","1906-03-17","1996-06-11"
1009,"Brigitte Nielsen","1963-07-15",""
1010,"Brion James","1975-02-04",""
1011,"Brit Morgan","1987-09-24",""
1012,"Britney Spears","1981-12-02",""
1013,"Britt Allcroft","1943-12-14",""
1014,"Britt Ekland","1942-10-06",""
1015,"Brittany Curran","1990-06-02",""
1016,"Brittany Daniel","1976-03-17",""
1017,"Brittney Powell","1972-03-04",""
1018,"Brock Baker","",""
1019,"Brock Peters","1927-07-02","2005-08-23"
1020,"Bronagh Gallagher","",""
1021,"Bronwen Hughes","",""
1022,"Brooke Bundy","1944-08-08",""
1023,"Brooke Newton","1986-06-05",""
1024,"Brooke Shields","1965-05-31",""
1025,"Brooke Smith","1967-05-22",""
1026,"Brooklynn Proulx","1999-04-27",""
1027,"Bruce Alexander","",""
1028,"Bruce Altman","1955-07-03",""
1029,"Bruce Beresford","1940-08-16",""
1030,"Bruce Boxleitner","1950-05-12",""
1031,"Bruce Campbell","1958-06-22",""
1032,"Bruce Davison","1946-06-28",""
1033,"Bruce Dellis","",""
1034,"Bruce Dern","1936-06-04",""
1035,"Bruce Gooch","",""
1036,"Bruce Goodchild","",""
1037,"Bruce Green","",""
1038,"Bruce Greenwood","1956-08-12",""
1039,"Bruce Hopkins","1955-11-25",""
1040,"Bruce Hunt","",""
1041,"Bruce Kerr","",""
1042,"Bruce Macdonald","1959-05-28",""
1043,"Bruce Malmuth","1934-02-04","2005-06-29"
1044,"Bruce McCulloch","1961-05-12",""
1045,"Bruce McDonald","1959-05-28",""
1046,"Bruce McGill","1950-07-11",""
1047,"Bruce Newbold","",""
1048,"Bruce Paltrow","1943-11-26","2002-10-03"
1049,"Bruce Payne","1958-11-22",""
1050,"Bruce Spence","1945-09-17",""
1051,"Bruce Thomas","",""
1052,"Bruce Vilanch","1948-11-23",""
1053,"Bruce Willis","1955-03-19",""
1054,"Bruno Barreto","1955-03-16",""
1055,"Bruno Campos","1973-12-03",""
1056,"Bruno Ganz","1941-03-22",""
1057,"Bruno Kirby","1949-04-28","2006-08-14"
1058,"Bryan Barber","",""
1059,"Bryan Brown","1947-06-23",""
1060,"Bryan Callen","1967-01-26",""
1061,"Bryan Dick","1952-08-23",""
1062,"Bryan Singer","1965-09-17",""
1063,"Bryce Dallas Howard","1981-03-02",""
1064,"Bubba Smith","",""
1065,"Bud Cort","1948-03-29",""
1066,"Bunta Sugawara","1933-08-16","2014-11-28"
1067,"Burgess Meredith","1907-11-16","1997-09-09"
1068,"Burghart KlauÃŸner","1949-09-13",""
1069,"Burl Ives","1909-06-14","1995-04-14"
1070,"Burr Steers","1965-10-08",""
1071,"Burt Kwouk","1930-07-18","2016-05-24"
1072,"Burt Ward","1945-07-06",""
1073,"Burt Young","1940-04-30",""
1074,"Buster Keaton","1895-10-04","1966-02-01"
1075,"Busy Philipps","1979-06-25",""
1076,"Buzz Aldrin","1930-01-20",""
1077,"Byron Howard","1968-12-26",""
1078,"Byron Mann","",""
1079,"C. Fraser Press","",""
1080,"C. Jay Cox","",""
1081,"Cabrina Collesides","",""
1082,"Caitlin FitzGerald","",""
1083,"Caitlin Stasey","1990-05-01",""
1084,"Caitlyn Jenner","1949-10-28",""
1085,"Caity Lotz","1986-12-30",""
1086,"Cal Brunker","",""
1087,"Caleb Landry Jones","1989-12-07",""
1088,"Callie Khouri","1957-11-27",""
1089,"Callie Thorne","1969-11-20",""
1090,"Callum Blue","1977-08-19",""
1091,"Callum Rennie","1960-09-14",""
1092,"Calvin Lockhart","1934-10-18","2007-03-29"
1093,"Cam Clarke","1957-11-06",""
1094,"Cameron Boyce","1999-05-28",""
1095,"Cameron Bright","1993-01-26",""
1096,"Cameron Crowe","1957-07-13",""
1097,"Cameron Mills","",""
1098,"Cameron Monaghan","1993-08-16",""
1099,"Cameron Rhodes","1967-08-01",""
1100,"Camille Delamarre","1979-10-03",""
1101,"Campbell Scott","1961-07-19",""
1102,"Camren Bicondova","1999-05-22",""
1103,"Camryn Manheim","1961-03-08",""
1104,"Candace Kroslak","1978-07-22",""
1105,"Candice Bergen","1946-05-09",""
1106,"Cara Delevingne","1992-08-12",""
1107,"Cara Horgan","",""
1108,"Cara Seymour","",""
1109,"Carel Struycken","1948-07-30",""
1110,"Cariba Heine","1988-10-01",""
1111,"Carl Franklin","1949-04-11",""
1112,"Carl Gilliard","1958-04-18",""
1113,"Carl Rinsch","",""
1114,"Carl Theodor Dreyer","1889-02-03","1968-03-20"
1115,"Carl Weathers","1948-01-14",""
1116,"Carla Gallo","1975-06-24",""
1117,"Carlease Burke","",""
1118,"Carlo Cecchi","1939-01-25",""
1119,"Carlos Alazraqui","1962-07-20",""
1120,"Carlos Bardem","1963-03-07",""
1121,"Carlos Carrera","1962-08-18",""
1122,"Carlos Gallardo","",""
1123,"Carlos Lasarte","1941-09-14",""
1124,"Carlos Ponce","1972-09-04",""
1125,"Carlos Saldanha","1965-01-24",""
1126,"Carlos Saura","1932-01-04",""
1127,"Carly Schroeder","1990-10-18",""
1128,"Carmen Argenziano","1943-10-27",""
1129,"Carmen Ejogo","1973-10-22",""
1130,"Carmen Electra","1972-04-20",""
1131,"Carmen Marron","",""
1132,"Carmen Maura","1945-09-15",""
1133,"Carmen Perez","",""
1134,"Carmine Giovinazzo","1973-08-24",""
1135,"Carol Ann Susi","1952-02-02","2014-11-11"
1136,"Carol Block","",""
1137,"Carol Channing","1921-01-31",""
1138,"Carol Kane","1952-06-18",""
1139,"Carol Reed","1906-12-30","1976-04-25"
1140,"Carol Sutton","",""
1141,"Carole Bouquet","1957-08-18",""
1142,"Caroline Dhavernas","1978-05-15",""
1143,"Caroline Goodall","1959-11-13",""
1144,"Caroline Link","1964-06-02",""
1145,"Caroline Munro","1949-01-16",""
1146,"Caroll Spinney","1933-12-26",""
1147,"Carolyn Hennesy","1962-06-10",""
1148,"Carrie Bradstreet","",""
1149,"Carrie Henn","1976-05-07",""
1150,"Carrie Preston","1967-06-21",""
1151,"Carroll Baker","1931-05-28",""
1152,"Carroll Ballard","1937-10-14",""
1153,"Carroll O'Connor","1924-08-02","2001-06-21"
1154,"Carter Jenkins","1991-09-04",""
1155,"Carter Smith","1971-09-06",""
1156,"Cary Bell","",""
1157,"Cary-Hiroyuki Tagawa","1950-09-27",""
1158,"Caryn Waechter","",""
1159,"Cas Anvar","",""
1160,"Casey Affleck","1975-08-12",""
1161,"Casey Gooden","",""
1162,"Casey Kasem","1932-04-27","2014-06-15"
1163,"Casey Siemaszko","1961-03-17",""
1164,"Casper Christensen","1968-08-22",""
1165,"Casper Crump","1977-07-11",""
1166,"Casper Martinez","",""
1167,"Cassandra Nicolaou","",""
1168,"Cassandra Peterson","1951-09-17",""
1169,"Cassidy Gifford","1993-08-02",""
1170,"Cassie Ventura","1986-08-26",""
1171,"Cat Ly","",""
1172,"Catalina Sandino Moreno","1981-04-19",""
1173,"Catherine Bell","1968-08-14",""
1174,"Catherine Deneuve","1943-10-22",""
1175,"Catherine Dent","1965-04-14",""
1176,"Catherine Dyer","",""
1177,"Catherine Gund","",""
1178,"Catherine Hardwicke","1955-10-21",""
1179,"Catherine Hicks","1951-08-06",""
1180,"Catherine Jelski","",""
1181,"Catherine Lambert","",""
1182,"Catherine Lough Haggquist","",""
1183,"Catherine McCormack","1972-04-03",""
1184,"Catherine O'Hara","1954-03-04",""
1185,"Catherine Owens","",""
1186,"Catherine Parks","1956-12-10",""
1187,"Catherine Schell","1944-07-17",""
1188,"Catherine Tate","1968-05-12",""
1189,"Cathryn de Prume","1964-07-04",""
1190,"Cathy Malkasian","",""
1191,"Cathy Moriarty","1960-11-29",""
1192,"Catriona MacColl","1954-10-03",""
1193,"CCH Pounder","1952-12-25",""
1194,"Cecelia Antoinette","",""
1195,"Cecil B. DeMille","1881-08-12","1959-01-21"
1196,"Cecil Kellaway","1893-08-22","1973-02-28"
1197,"CÃ©cile De France","1975-07-17",""
1198,"Cecilia Pillado","",""
1199,"CÃ©dric Klapisch","1961-09-04",""
1200,"Cedric Nicolas-Troyan","1969-03-09",""
1201,"Cedric the Entertainer","1964-04-24",""
1202,"Celeste Holm","1917-04-29","2012-07-15"
1203,"Celia Imrie","1952-07-15",""
1204,"Celia Weston","1951-12-14",""
1205,"Celina Beach","",""
1206,"Celina Jade","1985-06-10",""
1207,"Cem Yilmaz","1973-04-23",""
1208,"Cesar Romero","1907-02-15","1994-01-01"
1209,"Chad Allen","1974-06-05",""
1210,"Chad Bishop","",""
1211,"Chad Hartigan","1982-08-31",""
1212,"Chad Kapper","",""
1213,"Chad L. Coleman","1974-09-06",""
1214,"Chad Lindberg","1976-11-01",""
1215,"Chad Lowe","1968-01-15",""
1216,"Chan-wook Park","1963-08-23",""
1217,"Chandler Canterbury","1998-12-15",""
1218,"Channing Tatum","1980-04-26",""
1219,"Chao-Bin Su","",""
1220,"Charice","1976-09-05",""
1221,"Charis Michelsen","1974-12-30",""
1222,"Charla Cochran","1968-03-28",""
1223,"Charles Adelman","1976-08-31",""
1224,"Charles Aidman","1925-01-21","1993-11-07"
1225,"Charles Aznavour","1924-05-22",""
1226,"Charles Baker","1971-02-27",""
1227,"Charles BinamÃ©","",""
1228,"Charles Chaplin","1889-04-16","1977-12-25"
1229,"Charles Ferguson","1955-03-24",""
1230,"Charles Grodin","1935-04-21",""
1231,"Charles Herman-Wurmfeld","1966-07-05",""
1232,"Charles Irving Beale","",""
1233,"Charles Keating","1941-10-22","2014-08-08"
1234,"Charles King","",""
1235,"Charles Linton","",""
1236,"Charles Martin Smith","1953-10-30",""
1237,"Charles Martinet","",""
1238,"Charles Matthau","1962-12-10",""
1239,"Charles Mesure","1970-08-12",""
1240,"Charles Napier","1936-04-12","2011-10-05"
1241,"Charles Robert Carner","1957-04-30",""
1242,"Charles S. Dutton","1951-01-30",""
1243,"Charles Shyer","1941-10-11",""
1244,"Charles Stone III","",""
1245,"Charles T. Kanganis","",""
1246,"Charlie Bewley","1981-01-25",""
1247,"Charlie Hunnam","1980-04-10",""
1248,"Charlie Kaufman","1958-11-19",""
1249,"Charlie Korsmo","1978-07-20",""
1250,"Charlie Levi","",""
1251,"Charlie McDermott","1990-04-06",""
1252,"Charlie Murphy","",""
1253,"Charlie Rowe","1942-01-05",""
1254,"Charlie Saxton","",""
1255,"Charlie Tahan","",""
1256,"Charlie Talbert","1978-12-13",""
1257,"Charlie Yeung","1974-05-23",""
1258,"Charlize Theron","1975-08-07",""
1259,"Charlotte BÃ¸ving","1964-08-15",""
1260,"Charlotte Le Bon","1986-09-04",""
1261,"Charlotte Lewis","1967-08-07",""
1262,"Charlotte Rae","1926-04-22",""
1263,"Charlotte Rampling","1946-02-05",""
1264,"Charlotte Stewart","1941-02-27",""
1265,"Charlotte Sullivan","1983-10-21",""
1266,"Charly Bivona","",""
1267,"Charlyne Yi","1986-01-04",""
1268,"Chase Armitage","1985-08-02",""
1269,"Chase Ellison","1993-09-22",""
1270,"Chase Masterson","1963-02-26",""
1271,"Chasty Ballesteros","",""
1272,"Chatchai Plengpanich","",""
1273,"Chatrichalerm Yukol","1942-11-29",""
1274,"Chazz Palminteri","1952-05-15",""
1275,"Cheech Marin","1946-07-13",""
1276,"Chelan Simmons","1982-10-29",""
1277,"Chelcie Ross","1942-10-26",""
1278,"Chelse Swain","1983-05-25",""
1279,"Chelsea Bond","",""
1280,"Chelsea Field","1957-05-27",""
1281,"Chelsea Handler","1975-02-25",""
1282,"Chelsey Reist","",""
1283,"Chemeeka Walker","",""
1284,"Chen Chang","1976-10-14",""
1285,"Chenoa Maxwell","1969-11-16",""
1286,"Cherami Leigh","1988-07-19",""
1287,"Cheri Oteri","1962-09-19",""
1288,"Cherry Jones","1956-11-21",""
1289,"Cheryl Dunye","1966-05-13",""
1290,"Cheryl Hines","1965-09-21",""
1291,"Cheryl Ladd","1951-07-12",""
1292,"Cheryl Penland","",""
1293,"Cheryl Tiegs","1947-09-25",""
1294,"Chester","1970-01-20",""
1295,"Cheyenne Jackson","1975-07-12",""
1296,"Chi Chung Lam","1976-08-16",""
1297,"Chi Ling Chiu","",""
1298,"Chi McBride","1961-09-23",""
1299,"Chi Muoi Lo","",""
1300,"Chia-Liang Liu","1936-08-01","2013-06-25"
1301,"Chiaki Kuriyama","1984-10-10",""
1302,"Chiara Caselli","1967-12-22",""
1303,"Chin-Chien Chang","",""
1304,"China Chow","1974-04-15",""
